,StockCode,Price09,Price10,Price11,DistinctCust,TotItemBought,DistinctSession,AvgItemSess,MeanItemMonth,Category
821,21629,7.95,7.95,7.87,27,108,53,2.037735849056604,3.0,1
822,21634,2.1928571428571426,1.746363636363636,0.7085,37,955,60,15.916666666666666,26.52777777777778,1
823,21635,4.556,3.75,1.9614285714285715,35,255,42,6.071428571428571,7.083333333333333,1
824,21636,4.515,3.120454545454545,0.8615714285714287,73,738,93,7.935483870967742,20.5,1
825,21637,2.255714285714286,1.8685454545454545,1.25,30,638,81,7.876543209876543,17.72222222222222,1
826,21638,2.7285714285714286,2.376309523809524,2.3706666666666667,83,888,139,6.388489208633094,24.666666666666668,1
827,21639,0.9807692307692308,0.85,,12,211,14,15.071428571428571,5.861111111111111,1
828,21640,1.25,1.0642148760330576,1.1486764705882353,95,1721,197,8.736040609137056,47.80555555555556,1
829,21641,1.6291666666666669,1.336,1.055,37,812,104,7.8076923076923075,22.55555555555556,3
830,21642,1.3458333333333332,1.0914503816793892,0.4097183098591549,136,2661,228,11.671052631578949,73.91666666666667,6
831,21643,2.163846153846154,1.8688461538461536,1.7376190476190476,75,1233,198,6.227272727272728,34.25,1
832,21644,1.752857142857143,1.4108510638297873,1.2037037037037035,72,1028,136,7.558823529411764,28.55555555555556,1
833,21645,2.095,1.7673529411764703,,84,885,132,6.704545454545454,24.58333333333333,1
834,21647,3.164516129032258,2.452549019607843,2.1,91,812,143,5.678321678321678,22.55555555555556,1
835,21648,2.13,1.8338562091503268,1.7802325581395348,91,2097,221,9.48868778280543,58.25,1
836,21649,3.407777777777778,,,19,177,27,6.555555555555555,4.916666666666667,1
837,21650,1.1272727272727272,0.9838095238095238,0.5076315789473684,73,1673,178,9.398876404494382,46.47222222222222,1
838,21651,1.9466666666666663,1.869633027522936,1.6499999999999997,78,929,117,7.94017094017094,25.80555555555556,2
839,21652,1.95,2.1409859154929576,,60,680,72,9.444444444444445,18.88888888888889,2
840,21654,2.44,2.023,1.1734146341463414,41,361,64,5.640625,10.02777777777778,1
841,21655,2.1871428571428573,2.044242424242424,1.1266666666666667,50,653,76,8.592105263157896,18.13888888888889,2
842,21656,2.1925,2.063928571428572,2.1326829268292684,62,697,133,5.240601503759399,19.36111111111111,1
843,21657,6.95,6.912025316455697,6.95,77,228,93,2.4516129032258065,6.333333333333333,6
844,21658,3.915,3.922743362831859,5.424166666666666,166,1942,415,4.679518072289157,53.94444444444444,1
845,21661,5.7,5.851973684210527,3.5700000000000003,56,223,82,2.7195121951219514,6.194444444444445,8
846,21662,5.7,5.84921875,5.553333333333333,59,194,80,2.425,5.388888888888889,8
847,21663,5.783333333333334,5.691304347826088,,22,71,26,2.730769230769231,1.9722222222222223,8
848,21664,4.421666666666667,4.374489795918367,3.4615384615384617,44,230,67,3.4328358208955225,6.388888888888889,1
849,21665,1.053846153846154,1.146140350877193,,32,443,67,6.611940298507463,12.305555555555555,1
850,21666,1.175,0.8231428571428571,0.8563157894736841,43,692,75,9.226666666666668,19.22222222222222,2
851,21668,1.675806451612903,1.6368595041322314,1.6869651741293532,252,7087,788,8.993654822335026,196.86111111111111,6
852,21669,1.483939393939394,1.584017094017094,1.6077692307692306,259,6978,760,9.18157894736842,193.8333333333333,6
853,21670,1.4791304347826084,1.6052617801047122,1.7136257309941518,258,6534,742,8.805929919137466,181.5,1
854,21671,1.5938235294117646,1.5263803680981594,1.7578851963746225,263,6146,688,8.93313953488372,170.72222222222223,1
855,21672,1.4612,1.5456135770234989,1.7163858695652174,274,6892,764,9.020942408376964,191.44444444444449,1
856,21673,1.514,1.6432171581769437,1.6840785498489423,260,6495,723,8.983402489626556,180.41666666666663,1
857,21675,1.3458333333333332,0.9831446540880504,1.1235416666666669,124,1710,266,6.428571428571429,47.5,1
858,21676,1.1333333333333333,0.9248958333333333,1.179090909090909,74,1025,157,6.528662420382165,28.47222222222222,7
859,21677,1.02,0.97675,1.0337254901960784,143,2029,277,7.324909747292419,56.36111111111112,1
860,21678,1.275,0.947608695652174,0.9955172413793104,38,452,79,5.7215189873417724,12.555555555555555,1
861,21679,1.3136363636363635,1.0061751152073732,1.1295,177,2795,358,7.807262569832402,77.63888888888889,1
862,21680,1.3076923076923077,1.089679487179487,1.231666666666667,107,1744,258,6.75968992248062,48.44444444444444,1
863,21682,4.95,4.95,4.95,114,477,141,3.382978723404255,13.25,6
864,21683,3.7225,3.2221839080459773,3.395490196078432,94,714,149,4.791946308724833,19.83333333333333,6
865,21684,0.85,1.0612727272727271,1.2736842105263158,62,760,99,7.6767676767676765,21.11111111111111,6
866,21687,3.75,3.687727272727273,,56,306,79,3.873417721518988,8.5,8
867,21688,4.274285714285715,3.472352941176471,3.795957446808511,95,773,139,5.561151079136691,21.47222222222222,8
868,21689,3.75,3.7275,4.3175,48,215,56,3.8392857142857135,5.972222222222222,8
869,21690,3.75,3.686805555555555,2.5,66,282,80,3.525,7.833333333333333,8
870,21691,3.75,3.744,,57,243,68,3.573529411764706,6.75,8
871,21692,3.75,3.746,3.75,79,412,102,4.03921568627451,11.444444444444445,8
872,21693,3.7225,3.3966666666666665,3.355714285714286,84,793,118,6.720338983050848,22.02777777777778,8
873,21694,3.636666666666667,3.1614285714285715,3.451176470588236,52,364,68,5.352941176470588,10.11111111111111,8
874,21695,4.804,3.700877192982456,3.3984210526315795,64,549,100,5.49,15.25,8
875,21696,3.4253846153846155,3.2592537313432834,3.1603703703703703,81,749,107,7.0,20.80555555555556,8
876,21697,1.6900000000000002,1.69,,3,48,4,12.0,1.3333333333333333,4
877,21698,1.275,1.3860294117647058,0.9705555555555556,39,458,110,4.163636363636364,12.72222222222222,1
878,21699,1.69,1.69,,2,36,2,18.0,1.0,1
879,21700,0.85,0.8461,3.765766871165644,173,3952,383,10.318537859007831,109.77777777777776,4
880,21702,1.6900000000000002,1.6900000000000002,,5,92,6,15.333333333333334,2.555555555555556,1
881,21703,0.7274999999999999,0.5088983050847458,0.5013924050632911,269,4152,477,8.70440251572327,115.33333333333331,3
882,21704,1.261290322580645,0.9781918819188192,1.017434554973822,268,4079,487,8.375770020533881,113.30555555555556,3
883,21705,1.65,1.928372093023256,1.8211290322580644,131,1478,209,7.07177033492823,41.05555555555556,3
884,21706,4.131818181818182,4.806947368421053,4.31920792079208,132,951,218,4.362385321100917,26.416666666666668,11
885,21707,4.2,4.900519480519481,4.42578125,104,550,157,3.5031847133757963,15.27777777777778,11
886,21708,3.95,4.856326530612245,4.10551724137931,71,470,118,3.983050847457627,13.055555555555555,14
887,21709,3.825,4.912142857142857,4.260980392156863,67,334,101,3.3069306930693068,9.27777777777778,11
888,21710,3.040909090909091,4.8875,4.406923076923077,79,452,97,4.65979381443299,12.555555555555555,11
889,21711,3.825,4.95,4.430714285714286,50,240,59,4.067796610169491,6.666666666666667,11
890,21713,3.2,2.3795412844036696,2.4980392156862745,223,1677,372,4.508064516129032,46.583333333333336,8
891,21714,1.91,1.6816262975778544,1.869769585253456,227,3050,506,6.027667984189724,84.72222222222223,8
892,21715,4.047142857142857,3.3055918367346933,3.3034418604651163,245,2173,463,4.693304535637149,60.36111111111112,1
893,21716,3.672857142857143,3.408995815899581,3.4165022421524665,227,2205,466,4.73175965665236,61.25,1
894,21717,2.924285714285714,3.065403225806451,2.6148571428571428,116,1079,166,6.5,29.97222222222222,1
895,21718,2.306,1.6536363636363636,1.7016589861751152,214,2713,450,6.028888888888889,75.36111111111111,1
896,21719,1.275,1.0401315789473684,1.070625,67,784,138,5.681159420289855,21.77777777777778,1
897,21720,1.16875,1.0402150537634407,0.85,69,788,107,7.364485981308412,21.88888888888889,15
898,21721,1.540625,1.132952380952381,0.9628571428571427,71,910,140,6.5,25.27777777777778,8
899,21722,1.4875,1.1265853658536584,1.113448275862069,33,263,78,3.371794871794872,7.305555555555555,1
900,21723,1.0388888888888888,1.0310526315789474,1.036875,67,716,132,5.424242424242424,19.88888888888889,1
901,21724,1.36,1.04,0.9338235294117648,79,895,175,5.114285714285714,24.86111111111111,1
902,21725,1.4520833333333334,1.1148076923076924,1.0980487804878047,80,881,168,5.244047619047619,24.47222222222222,1
903,21726,1.1535714285714285,0.9924074074074072,0.85,93,877,152,5.769736842105263,24.36111111111111,14
904,21729,4.0125,4.423333333333333,,20,92,29,3.1724137931034484,2.555555555555556,1
905,21730,4.9195652173913045,4.808841463414634,4.896153846153847,154,1067,262,4.072519083969466,29.63888888888889,2
906,21731,2.2340625,2.0834959349593496,2.4703112313937754,402,11694,1402,8.340941512125536,324.8333333333333,2
907,21732,3.8469565217391306,3.819428571428572,,50,325,56,5.803571428571429,9.02777777777778,2
908,21733,3.1707216494845363,3.1100000000000003,3.215503355704698,695,8210,1584,5.183080808080808,228.0555555555556,2
909,21734,6.680909090909092,5.175789473684211,,15,97,29,3.3448275862068964,2.6944444444444446,1
910,21736,2.833333333333333,2.3115,1.465,22,168,28,6.0,4.666666666666667,2
911,21738,3.900769230769231,3.394302325581396,2.6818181818181817,89,388,131,2.9618320610687023,10.77777777777778,6
912,21739,3.933181818181818,3.381111111111111,2.6886274509803925,84,494,177,2.790960451977401,13.72222222222222,6
913,21740,3.760491803278689,2.528571428571429,,45,202,67,3.014925373134328,5.611111111111111,6
914,21741,3.842666666666667,3.892950819672131,3.5416666666666665,109,665,189,3.5185185185185186,18.47222222222222,6
915,21742,5.95,5.95,5.95,157,430,190,2.263157894736842,11.944444444444445,1
916,21743,4.127142857142857,3.431860465116279,4.086,113,772,172,4.488372093023256,21.444444444444443,2
917,21744,3.677058823529412,3.315730337078652,3.001379310344828,133,898,217,4.138248847926267,24.944444444444443,2
918,21745,3.75,3.7322950819672127,3.956153846153846,235,1971,467,4.220556745182013,54.75,1
919,21746,2.042,1.5489285714285714,1.4813235294117646,218,3702,458,8.08296943231441,102.83333333333331,1
920,21747,1.6900000000000002,1.4125806451612903,1.5404,80,1017,145,7.0137931034482754,28.25,1
921,21749,3.5666666666666664,2.5917424242424243,2.5652380952380955,144,1169,264,4.428030303030303,32.47222222222222,1
922,21750,2.1,2.328108108108108,2.6295652173913044,42,261,61,4.278688524590164,7.25,1
923,21754,5.931481481481481,5.932303664921466,6.010601265822785,681,7127,1838,3.877584330794342,197.97222222222223,1
924,21755,5.936486486486487,5.9375,6.011567877629063,660,5200,1484,3.504043126684636,144.44444444444446,1
925,21756,5.95,5.944943820224719,6.019004524886878,326,1548,522,2.9655172413793105,43.0,3
926,21757,4.95,4.766666666666668,4.95,16,81,32,2.53125,2.25,2
927,21758,6.45,6.45,6.414285714285714,35,102,46,2.217391304347826,2.833333333333333,1
928,21765,7.75,7.785714285714286,,104,318,126,2.523809523809524,8.833333333333334,3
929,21767,0.0,0.0,,1,2,2,1.0,0.0555555555555555,1
930,21770,4.95,4.925970873786408,4.947904191616767,419,1447,576,2.5121527777777777,40.19444444444444,6
931,21773,2.24,2.04774193548387,1.802957746478873,85,1210,303,3.9933993399339935,33.611111111111114,3
932,21774,2.062307692307692,2.0936649214659684,1.938695652173913,77,1123,363,3.09366391184573,31.194444444444443,8
933,21775,2.438,2.133576642335766,1.858,63,826,276,2.9927536231884058,22.944444444444443,3
934,21777,7.917741935483871,7.897543859649123,,169,814,315,2.5841269841269843,22.61111111111111,6
935,21779,2.9500000000000006,4.1240000000000006,,17,260,17,15.294117647058824,7.222222222222222,8
936,21780,5.95,5.7125,,12,112,12,9.333333333333334,3.111111111111111,8
937,21785,1.176923076923077,0.9958974358974358,0.85,65,854,91,9.384615384615383,23.72222222222222,1
938,21786,0.666,0.5991176470588235,0.6792039800995026,122,3535,424,8.337264150943396,98.19444444444444,4
939,21787,0.0,1.0662443438914029,1.0700980392156862,203,4601,419,10.98090692124105,127.80555555555556,1
940,21788,1.2142857142857142,0.8861607142857143,0.9156,135,2199,194,11.335051546391751,61.083333333333336,1
941,21789,1.2466666666666666,0.9116521739130437,0.9336144578313252,133,2224,210,10.59047619047619,61.77777777777778,1
942,21790,1.0778350515463917,1.0153872053872053,1.0223057953144266,777,15355,1775,8.650704225352113,426.52777777777777,8
943,21791,1.612637362637363,1.4793721286370596,1.5033269961977187,627,9744,1253,7.776536312849162,270.6666666666667,13
944,21801,0.8353846153846154,0.4599038461538461,0.4166279069767442,29,1297,202,6.420792079207921,36.02777777777778,5
945,21802,0.8699999999999999,0.5231932773109244,0.4633333333333333,38,1613,253,6.375494071146245,44.80555555555556,5
946,21803,0.87,0.4890909090909091,0.4502877697841726,36,1718,255,6.737254901960784,47.72222222222222,5
947,21804,4.482727272727273,3.962054794520548,3.4536666666666664,93,611,139,4.39568345323741,16.97222222222222,1
948,21805,0.645,0.53825,,33,263,56,4.696428571428571,7.305555555555555,5
949,21806,0.7661538461538461,0.5135,,42,353,69,5.115942028985507,9.805555555555555,5
950,21807,0.7414285714285713,0.5476543209876543,0.4785714285714285,58,512,104,4.923076923076923,14.22222222222222,5
951,21808,6.4366666666666665,3.650493827160494,3.444782608695653,61,610,134,4.552238805970149,16.944444444444443,1
952,21809,1.61,1.7184615384615385,0.8876250000000001,91,1027,176,5.8352272727272725,28.52777777777778,1
953,21810,1.635,1.6798823529411764,0.7443478260869565,114,1829,255,7.172549019607843,50.80555555555556,1
954,21811,1.55,1.4790909090909092,1.1104790419161676,147,2068,306,6.758169934640523,57.44444444444444,1
955,21812,4.95,4.95,4.057894736842106,105,730,165,4.424242424242424,20.27777777777778,1
956,21813,4.95,4.95,3.8583516483516487,77,726,146,4.972602739726027,20.166666666666668,1
957,21814,1.9042857142857144,1.8207317073170728,1.7439999999999998,59,670,95,7.052631578947368,18.61111111111111,2
958,21815,2.04625,1.846231884057971,1.802941176470588,59,679,92,7.380434782608695,18.86111111111111,2
959,21816,2.298,1.45,1.45,35,422,50,8.44,11.72222222222222,2
960,21817,0.85,0.8885714285714286,0.5348484848484848,79,775,105,7.380952380952381,21.52777777777778,1
961,21818,0.9916666666666666,0.8712931034482758,0.6094642857142858,150,1460,222,6.576576576576577,40.55555555555556,5
962,21819,0.9608695652173912,0.8921874999999999,0.5446913580246914,132,1315,193,6.813471502590674,36.52777777777778,1
963,21820,5.160500000000001,4.335,5.007105263157895,112,687,178,3.859550561797753,19.08333333333333,1
964,21821,5.180000000000001,4.940641025641026,4.460217391304347,87,653,152,4.296052631578948,18.13888888888889,1
965,21822,2.263333333333333,2.2554054054054054,1.2156179775280898,73,812,137,5.927007299270073,22.55555555555556,1
966,21823,2.04625,1.6143801652892562,0.7614634146341464,131,1998,206,9.699029126213592,55.5,10
967,21824,1.939230769230769,1.5436734693877552,0.6555555555555556,130,2231,201,11.099502487562187,61.97222222222222,10
968,21825,1.795652173913043,1.45,,61,637,74,8.608108108108109,17.694444444444443,10
969,21826,1.558,1.462422680412371,1.2478947368421054,130,1300,234,5.555555555555555,36.11111111111112,1
970,21827,1.7120000000000002,1.311896551724138,1.25,84,559,128,4.3671875,15.52777777777778,1
971,21828,1.7300000000000002,1.5034090909090907,1.4337974683544303,103,733,175,4.188571428571429,20.36111111111111,1
972,21829,0.41,0.4158064516129032,0.3868421052631579,8,466,111,4.198198198198198,12.944444444444445,1
973,21830,0.47,0.4744696969696969,0.4682352941176471,129,4370,209,20.90909090909091,121.38888888888889,1
974,21832,2.505769230769231,2.2226778242677825,2.2865454545454544,200,2478,451,5.494456762749445,68.83333333333333,8
975,21833,2.4904,1.9989610389610388,2.0776612903225806,199,3505,404,8.675742574257425,97.36111111111111,8
976,21836,4.613571428571428,4.335,3.75,79,249,100,2.49,6.916666666666667,12
977,21837,5.95,5.741228070175438,,62,233,75,3.1066666666666665,6.472222222222222,1
978,21838,5.45,,,1,1,1,1.0,0.0277777777777777,1
979,21839,5.45,5.435294117647059,5.45,72,163,81,2.0123456790123457,4.527777777777778,14
980,21841,4.25,4.228021978021978,4.065217391304348,106,395,126,3.134920634920635,10.97222222222222,3
981,21842,3.272758620689655,2.708461538461538,,31,213,42,5.071428571428571,5.916666666666667,8
982,21844,3.767941176470589,3.366996587030717,3.2840625,239,2962,453,6.538631346578367,82.27777777777777,14
983,21845,3.568,3.2882857142857143,1.1878947368421051,77,675,113,5.9734513274336285,18.75,14
984,21846,3.725,3.930684931506849,4.099879518072289,49,1140,258,4.418604651162791,31.666666666666668,6
985,21847,3.34,3.7825,2.6926666666666668,20,227,70,3.242857142857143,6.305555555555555,6
986,21849,3.161111111111111,3.840579710144928,3.705263157894737,46,537,133,4.037593984962406,14.916666666666666,6
987,21850,2.375,3.8214814814814817,4.237272727272727,29,339,104,3.2596153846153846,9.416666666666666,6
988,21851,4.130769230769231,3.916744186046512,4.0910416666666665,33,432,147,2.938775510204082,12.0,6
989,21852,4.633333333333334,,,2,6,3,2.0,0.1666666666666666,1
990,21853,5.17,5.06,,1,3,3,1.0,0.0833333333333333,13
991,21854,5.17,,,1,1,1,1.0,0.0277777777777777,13
992,21858,5.17,5.06,,1,2,2,1.0,0.0555555555555555,14
993,21859,0.0,,,1,1,1,1.0,0.0277777777777777,1
994,21860,5.17,,,1,1,1,1.0,0.0277777777777777,13
995,21864,2.820909090909091,2.676525821596244,2.878036809815951,165,1396,403,3.464019851116625,38.77777777777778,1
